name,cuisine,latitude,longitude,city,rating,image,categories
Rajasthan Rasoi,North Indian,26.889990,75.838100,Jaipur,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcbf0UfsoSkxHE_JIawV1imxmyTizCgODVTlk6CxPdI6E3zdPiXgFP1VwwwjzvtHBnYfLg29APcjazHE-A6XM254OQu_eIp0BR2dbDw6d95_iAcMasKM69K5r3rfNfScbJtcfnxgUXEV8YB-xHFyQzegH2KtT1tdudPUDx69Kjfy1g_pEzq0C6ZvVz6hIJSdPzYrgdXuyKetegwmLuzLlJzsaNmo9Xsr2cgfUJGvSsJYOdMORafcTsvZlE7XwU5VvXmn5EjhbolgaSUn1dtIWI5499hEi_Z6GSKlUnt5zMPZEjVgXQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Street Food Adda,Street Food,26.887210,75.831987,Jaipur,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcjFxd-eG9O5jaaZQbQur5CBaQeA0hEvZSQPi34J5qE4p9yQjYvTMQ1repm2E0-gsx9wfDtHrVGb1a90Jb8H7rVHM-5NnAncclLDGIF8q_a4xZgg5Pj9nk3qeErUzpr3Mf4WuMrhsRoGURDgLOzTWVtf-bQvMJVqvmb8ALzdCNSl51-hOB3vn-AUmegZmoJ7kFHNhxCBX4UZU423huzFE4bjAJ-ioHqriJgkfrXl08eBNzXa-w8YoVNANBPVnltmAMPuxMtYT05qhchy_fxl9xGTzLXsyeXqAYoveB-90oyWPy02KmWe72WI3ZBtFsoDh0fbhol6Nq8CMsouUjE3F_RqCgVj6utN70XRU7_u8ELvmopFMui3w349CWIaibTA7UXsSf6oJ9cFh_t_4bvkMPgZm6_m2IAVat5IYavHufIYQdLJnDZQh-Wte-11RGDmqq02ldziPKYv4Yg6nTY77lv1_XyWBIVnJPzxaiAP1TWRg9-p2bPe_tDvQiN-oXhaPbucsl3HH1ivMSu61QrLYWq1DzMrpFlVsVfWTG4XwECcFdN2lVwqw5vx9eb-5hDyleksRJEiVtD7rn2Ptzw2mlBiN1zRg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Ashok Chaat Bhandar,Street Food,28.632795,77.218705,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeFty2IozWrqLA0ar6KggkiECqifWYqW-hyoinKKPB9TYWHvbpg3tkIHxGRKU1N65ZnNxod_J3QTCVPb1RAGK8UkKwyl8XTSZarx5NvBkUuL8gHWYALxn8nuAr86Vfz9Ek0iVGABOyfdXSMxetVoO4B9DP1_9ZU4F7UH5ClOSDJyh3idAH5-L4nXZVG5pptuk_KxxxgBzYfdcpIIeI3EJiixUj78vT1-o6srDt84yZ9SYk4i7r6G8WebFJfm2Q2SYlF0n_KI_h3IOYzpb2Em_iVe0LzLRK-V1dVQ6abV2J_gNvaVWvrwCAbBct62q1n_DSE_62qtbgmm7tKFF23kC5H15fhA1EacAlj0Hb2syn9yrjgFWS6U_Wt8zDlKPTDK-Ij-BL21kPdH3z87DwhsUNvSxS8NjlIaNCd_IWsvDTREsAkONJy2dTydbJNgobVejQ2B0x8J38t1hdLcBMTU7AtsufyDvehQC7ipEAy1B2O3Lo-yMIJvArb6wwvgLd-fNTjAk7UfdXwGr3CXKMuPCpLB8SQgtwUyjemrCDGIck4LA7yWVRmbDsEGByFUYSZRGciLVx9&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Al Jawahar,North Indian,28.650466,77.233265,Delhi,4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcAshX1QzMpZFG_TPsY5bAe3I7J97MOkQCA6MjEOrjp53fqA0ZUinMbWwK92uFsCNRDODW6pN9UwuwSxOdlT90tUznbLbAJNW4h6PXECYUtgEW-TTIWQsGrZuw7fkIQsYtCbuHg9ZpVEUgeWT_cQG_1EWUqZyD-AQdfHap7a2rUoqAhi53o_ZNK79glhL4gMFRqkqS1GSJq1pT0k1TGckpAE9ns-YjHdbXTE6O-SwyXuqB215mLZx-CMajdgp7ZG6FSdHtgIx-ZWg8KhM581vBUR1ht_9TrutlNrQvw5CNaLMUE1pdlk6WLoKFOXuMRTPk-Dp4Gb--jZnsLYJfxrTStWoqWPaAV7iiQ6OGGoqxZ84Mo9ECIdHLBNEiiUycQrWFFmf-kA112BEKzhnYsWSgyeNo4yDthTEH4I6wQSrLtijAEb06Vq7HokZid3SmLvM4T3kl5U3bHkY73366NKyZFWe-OvoMyQd2R380uX7rSQTnTpv6GrWkQ-19x2qWCECLWhgxOoQFY_rA7QHusiRALYjKR-CqiJ8RM057gV0txYGtmyAojCUbywd5C1xjpPvU&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Biryani Blues,Biryani,28.629583,77.207877,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpf1a13Q93XLcgam0jSBEZXbfZufO1ofCDQ5VEUhvq_MEAcTEvkd0VmZ-9j7Ys22KkhImIvleq15d_u6EtBrPzKvpXiBSfQYO-E8v64-N69dIa49SrcHKmDbbVvLMwQ2tDJ7XL5CBlOsiO1gQMkIAX4bs9UDX3lZoXyvdWtWZ6m7WR462EyYTMXajJ8lQxa5Jnyp3puuRoSuExoWKrqEsQ0fBoE0tiKMh9FlKPGJKa8Udu5gDyScLMp2ny1ZuZTYTdgqeCgoledPlJm4-Hrf9lAEI1CGG1BqD523bWztS2OLzg9BdQ3XNX4p2MVYMvk_30d7WiCtVx5OBm2NRG6s3njaqHtCyYdOl39EJD3ffU0lyMWCq72ae5C1d2tML45VWfKEdP9rFElP23eaOLfGFXfbK9y7_tm1e9PQkO2AtLaD6gMPBJjwIgAq5889SAETEjexYNSw_Xk8A7wggnmOuLQ7kXFgP6t2mseltlrEVgCanlb-gRd-FRXZQO1lulIhNumLIkXfMpYJX4xPK8mfxyO5BH-igaHlluxVdsEzYLG3n9SKm0fNS0LcRpabQZ552SB8kmIPeiC2mg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Pizza Xpress,Pizza,28.621542,77.210091,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpddC8iSAXcsNoBjn4N1QkXWGdILwvZfeFA_iLBF2k48_0lmDTFAFMc9TfPkQw8bZi-JsQ946t5q9lg7EvE1MSPx_6tRDvJVYMQbPbgpxt0Qn968TA8noIBdB94bmuqRWePH-XasiKfhnPsxYGb9PgNFs6SLOTwm8L2y-Vduo0OoV2362wJmevR47lrlUO_ir_z5YGKHLXLPg10U1fhT6NYUKw_wvBv-SbMe-a2_hM6kBnQNgQWr61ryxaVdQ_-1DYm28MSGRt31sb7YOgY3iRUmOrGCQ5L0Sax2DdJhASR4047W&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
Dolma Aunty Momos,Momo,28.639437,77.218992,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpciSZtuWnzege2rVoTJDIYQ5sB0rU5xUSCYZprIkxk3beie81WPomPb02eW3lEUZswJ4ZI64sJt39Zc2aaeC0yE-R986OZEqN2h9adbBpHXwzlO9HysyKlkJhJ58Y4vuS0cVh7vGAkLh8ilU7Nfl8yjvlIbAFnSFeETbc7fOIwDrQe7ztThMYkdB1JKuTXCXjEtwcKF0yLKxhrIAxKWqsjchUCB5pt3u4PL_gObSDvM94lNsskkoNY05wsOEbQc4K844dRvYwx3Pb4i7ht_ycpgKEXNuPyxLDddKG_oiUSxRnMiV0k&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Kumar Pav Bhaji,Pav Bhaji,28.645322,77.224983,Delhi,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcA62rxywfvtKDxVEnNHRsckWu9XKiOyTmhisHzSzDvQCu1jsa-xiXF5rtuG1pXBF6_jMPHc-D0-j4_vScZ3gLkMHeqnwiT79dZEaR_fiTNH57DM-ktxhdeqOQNHkSs7CtwMQZ_e6WfUCsgK8QJoMjEWqpTJJ775HIbVlXyCauR9WSgBi04NNxWYXPlHdc4bxm1fFKwwUTnz5ZmavUUyWCb8M9pYXLFlj-RpI5PQU2TUkle06DtdW73f-PFwh4Zy4jBXbHDD_NBhOotGPLKufCx6Y7XPBTZDOG_OYbpvee6HFp5fU-_uYHo0-pz98ArVhbtmo8rwKkG49E5cFeOIdZAfnefHC8gaHd7JckqSuRAG8U8DyUN8m457qd9tL2YyVN7tN2zqFRHGdYTXF4DWjdp3Q9-V16skWz0BPneupxge88xqUhlcusDCqrujua0_eN4mvAfz1zlafp4bFreGipZ9e7ee3ES5ntsqwgJmRdX3WS87sl_-TXkmkLo8wko5_XaJx_fqrJfJ4ThptCgD9zAwgd-6noFbwENw1hnn6WAMUwPSb2r5Yc6WIleCWwJH4tI4D7uD_DSIQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pav Bhaji
China Town Noodles,Noodles,28.636213,77.220991,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdMeQ6XG4uSNxQC9pgnmWDkSzsLD7yXwomJMH_O2HFprlk3m1B9MYYXU-BvKuBx-6cqvYAjGovywtb7FS1V7hXCGzY8fnaC5B7SgrTTCw-HnvRW8XaNU5M_oVKfFCuQlHClmYBNAvvu8T1e38HIPRAqS4mxWW6AZ7-d8UtYRHfV46u6BGD0QZlueERCqGJ6S7Hzq7SYGK2Eun2_B0HLJ4A6AI25nofJYNHb-Tx7K_wgEv4bc4oo1vgp0JzMs_DBFykSpInpjKsT5_d-j3wjY2gzEP59KihdNLJXBvDwD9V9-7EaXp0llDrGDjx0or2ejIidF_WzXLUCrhTRWsjTEGUZuUGtWe7lY8W53xY1Kb32MqHEoag04apA4Yg1VKDXgE54Q65XphqshDkzF-Nz2b_JbdSB-1BOYYAgfPp44VVcEjShVRz_SG_uajR1y38v27Pz3lBe7yNQxfynJHPR2k6iov6xV8Q4_PrPyIB7bTQj2fqODsgchfy7PJGwW5gqWanWnSseYwAts-Fz8zdVpPSPAxpHD9Vdl0auqqnyFBZ2xjIkZzMqb8SJENkut2Fo90HwDyyJ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Patiala Paratha Junction,Paratha,28.643976,77.219643,Delhi,4.4,https://via.placeholder.com/400x300?text=No+Image,Paratha
Sita Ram Diwan Chand,Chole Bhature,28.646214,77.221997,Delhi,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfe4RdDWTOlY0ibdRlu6vszKDGKlRvMn3WCpmwsy4_fObA8s06jsdvvUz8UKkxfz3o2obF3Sye_gCnhBC7DWhuUPYl1gWMlVpAnrDpiN7TM8jvRCaloBcgjw1ddHj82uoaPIjg_SZoJPtiM0xAFULxWTt_31ENECrtKB8vBXHBLOP48GY5FdOTTN0KWgkUOrGyZkeJB-BwDfd0N_W_ev1IKgEmaPLvQV6m0MB0GnnyWbQYAwWtjf9ir4y6GR_M62n21ySW2VQoAqUk0KqndAVLjLz-z_jBSruW80NWJAyUyJ5e-KUQwmHK9gkuaYXf8OX3Jk2wVb0h9qauKJ96pFjuXQGIXmKlkSj4pOl5fO9xuPYJyrPd7wrEfFNjLCzeANT_6QmSJNSSjx14NSCZn6L62uXG0ufoCbOZfQj90C0xjotqG_Kri8ZQzd5n3UWDujF6GgLp6P5zxh6GM7_WeY2WHXd-5v8EUmCt8AR6kZ6NgPPBiIVaJCM3UCOI9eB-5-8o0DjI0vvU6lm1jxfxTuX9axB2k2w2XlrFIksGueBiDvWpPrtovmVv0Xcl1qE1qhDuwO2bbW2SuFg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Chole Bhature
Delhi Chat Junction,Street Food,28.630222,77.209034,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfg9SY2fJtQLCevo4vZvgrleoLb9PhzkT1Qkdcro7VsHyIfAVKRt1V2W1sVIsRSGcJebt6lXLnREd9TrQTAP2utV9HXZf_iowWPwB0o9M12jJuWvQQbGOVBBeT7AYyxOcgxJ13pnF99P35uAfb2T3hYsVe2P-MWvTBTxovOH8qbZVcXHksYahGWnOMKTUyraPInoihGis0jM8YRNMMcCP5wac6o9VI5x4lgzzLaRCuo_y4ZPZJh0TywiP887oMuD0LGtepUGD_joUFhbIPiaOMNoDBkCJUU2uKJTWjX2akODljnQKoCzI8jxGU4UlaylCBMY2MCNHwdJRCQjAeM25PXuYZgMW7Qkcrnbl_2pgL6PEBi_64jrkSOc4QRLlC5j2NpI0GKuPsJ2Z6C7EKKHamum_3o53YkoiVglXbb7mx88M-ZGwSIqQSEBrkn9bMxjhTRS6vwUHveKEBJ6oL3RR1Ycf5J8dDXZP0iI7KC9UJabvkAEq9HwYgNQz2umvgODuX4xjh2O73m-IJ07bmG7pdt97r9yBy9qNMYsYHfXYkO7xLC3csEX0FUCAqqh76gPoHsyoiN&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Punjabi Tadka,North Indian,28.640512,77.222341,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfhYkcZrVxzYpPj9p_1GOgw6oJ4M27CXYHQ0SBzxHDfu60w5OR9Y5-tSWo6QeLnVUZAyx6HZIb-xlb6X9nADiWF5HGFnMzYdJYvX0rP0h-7Z3wUGaxprQfHOmv-oFWpNBoWEma0DwVX3w_Lh7wU-tbVUa_sPYy-m3WmsYRzKcAyl4z0DH_c-BRWO51kK8L8KlAIvn4JkJUDLzdXTBWoG8f7KFoTNBcM8OIaL_gDoRiSIm-qEybEW05q7tDnJxQgUHQKYOD4VwDVkFhdsn6PEl6dOLsnyiJZYGLlBF0wJX-NOYgYsKGHPuNYcLIpDC_K90u_DIhs6O_6s00JUoHiTbd_SDzMH2J7TJoheSSCY9AT0iVWZfWsNyJakvy53leEEVD5O9V2C04BnucWqT6O3AtIGEXvwnb5saDHDOOVt0H_28T05rOMUuGuYDW9qaBj6V3_7Z7_Oli00AMJjELuZEM0d4lw9w63iOrBqrqtey9ihYAiN_SSGFJwR1PJDbvS1EV_g2JTA7Xgf2_Cx8SGIQgQQYutcYaLf2DPueBKPIuGq-NClHpHLpmB8XeV5RtmXXGR_B6e1Z-iRg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Behrouz Biryani,Biryani,28.631764,77.214555,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpe9hIn_AQZyTYcAXRczPQHfmHudBzd_F-Yr0rrIrUkIuCUVyEY7knenLkzMt8XCfEG2ZitUY4DaI_5SehCft-GKXaCLquN_AXxsvFlxw9hT7NXiKtJ6n37DJHE12AX-uVsbMCBgqTpexoeUTo0sz-yzNBc8B1WSi99D9tQF0YSTdPet1Xg8LbSOPikMSiUnjhCadbLfSY__cpO-v9plS3bpf0sOlNcPbt_zjpZPR0LJ89vJ00N2ZTGSuyFFJ2YMpd2odxVRBvDliSOMTChCX4ydqi6amvWiIsTXJ9p1mKDXBpigfV0&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
Slice Pizza Hub,Pizza,28.638210,77.226789,Delhi,4.0,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd-REg7eoVauwqZc6J-xgbswdcFloKGHlOlRQ2MvlhVjZqeQIZGXc1kc7qmribzw6-D-4OvGUtWRdL72J744BkAvfTSOuRIaQH9Bfpk0i_zYOh7THSJhEEl9_2XNyhuRNsZJB4oJjP4E43K4oSCHdeO7kz7Dt-xK77bpxmV2b3Zg4xRDeo_ME2eimTvtNijkCtIkkbx8acBYUz6RM0DHo60uFhADYeHz1QGAdoZofXrtsfUxH3bI6WZQZ69tF8xZ825D_WtbPaG1ciUhqTuhwPqz5gLMkIIykiVTFlM253O9CZFjTM&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pizza
Wow Momos,Momo,28.642110,77.217100,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpda7UEMBipC4QxW6qvhBVR3-qSLSE12sYuft-mdMMNq0GudtJbZIcO9zTwidQf19AzlAoW_56pmsN1nJIek_ke9HfzSmH3G-LMOkgLSMk3RxQYkhVYDZsvC_LjB2veQK9mIOPMLPpKdEvYNO-OBbInWUmImSdRCnr-lBxmW1RQGO2v8Si1W2V0Dc1WXRsf9cD7Naj2SCCIPAZLapbd727S1F5ge8tLXl_0XmWpy3YB0PoQafyNxgdLHeRpL220WUadEIDKEmEgXBABLAtWt2yTv9S7g13oVto_0r-YmQcwmYo3da1q5Na8a-nXcie8fS7TE7Wu-H4YdGylkjUxNAO5ME9-6Kmx2sdW-O0UViZpao1tWmMZqwLQsMJlGq6jLDyekCB6cgHhbbHPRVR7JVsAZMLBd3_I8yYpVodXLX9MbTZHWGgaRkKzr6rfkctxBmLteVrRbNvP6KFVx2ub9AMuVRSo-Mlkpn6RGh8GzbEpdGkVWFlF6COMTahJY60bWa-M5acS8wXVL5pgzDj9mVJfyCpxSMm0hn1y3kuvXSchG6MjGk2CYqFxRN8IxNdpDOWk_-zII&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Momo
Bobby Pav Bhaji,Pav Bhaji,28.647210,77.220022,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfOB2ctvNPvAbC5wbRtBIC6dZo5O0kJ2q1Pv6zg5fu4wVqH3vvjPLOM4m3Yfa52LYePaV-f5yiWuwApNbjmRpQhY_sBBC6ZS8zbfVS_7QdlVDxQHxGjp1qVxdjtf0dWgH1dcSKEWmlViwFNEKDrsuwP98qo4C7_UwetIuBAhVHB4yyCBemFhnsM9zKGHWWyuZ0AO9de0z2KYbiSyXJdYLSzrVcB1wu8tCpqFQc3QcrRb62UN0ZKGR9s2MlmylvZCLfoA3FR7O8W_p7bT2l2nJbXRddSd3tUuZS8JezWvx3l1mQ_-EkXYvRweNGJFLVS-dfrtfrfp_1Gk3djZ7KWjxRNbUh5zOdKe4iaG2tNf_w4nOFkWgrFmlXLBQaLDInCv9jnVGxo_YC7aQ1t8spCGSOtUo8VzKDM7yLac9d0VYsGyFcWJJm_bLj0GvO2o6qjqBNPLGSQN2CTemLN-s1TlGRudJ0rTInGv0zHYGLZFdebdGL8Hd7TBq0V0EaFRhF7-pZKR61RVrK17yp62sC4WL5Qkb0dCkOTgNFCkEMfrZSRLDYErVZPpvEwGBUd-JWqub0B2B-H9_vBPw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Pav Bhaji
Hakka Corner,Noodles,28.633789,77.211987,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcn1M3JtCgpTIDae48ejCrNBWyaJOzSumeBRwdnyMS8AUXrtsSqKXrfqIhK8ToQVjmHmD7QhwbI15rAkUvWNkkd_kOolfj-MFfJ_9T9bRyKXXqQuL5A8KGBfvtRrOoW_ouoAGxRnsKJ0FugJQGptT-uQxD3lsBCfE_Zb7LUvbc4I6X_jyICc28h682zU_vpkWQUP71E5zrnxNGAkrGia6fQUabWT1W7gpBEs_QF45f1_9wX2JvSSUbDv5vJosehXkkIbrrZEA0wwOcEIc4dum9ekb6-FXcsI2rkVGW_HY9gju-osmb1WUjIyKQ80K_XzaxCDQuPW8KZNv1Sd-0WX4F6f6peL7V7KDs5-tzTHc7Xpl9xYUBG0h2UHN9VwlNXK7vwg5CGPNjLdJ0Mx-mX1rzb4vhWAphi9DlC-Emh9J_Bo2fH26IgkbV1W-wtMCyCksr3yqQ-OIzVkLMhNtGigizVAARW8nxauVxrGLcKTMaBlg5GN870B5mfvL9cElYk1IjwzdEyPFjWE5vcaZVCh6JDkeWXn1Aib1zaiXmOtxspY61A7Ko9biexgs4HEW-maQnnFy8fXqLtNg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Noodles
Amritsari Paratha House,Paratha,28.648200,77.225100,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfcuZz5o-PU4tZAdo2zq5ev2ET8rAbkCIRqEM6zrNq5V-UgMxBWhNkVdNE-m4Q8XmtAvKKLR6FMXrT7o-VqDrNE1e2ACmaBP05iN_oPOD_k7n6PuZ0-8rW3LN3nvh3hLdCyKhHElDX3fJuBaQ0Xo7-IVG57vS8HC8ttEeIQOgPp7EVF07SOE9F0yn1MsjWO4-y1XvV9b1t6QMciYBpZhESNNCK7zXfSdWB4Dj6kUpmBUSyVi_2xV3kJlBdGH71xbPCNlRTwbzI-qiqmwouz3YE-j5hbDz3QI-0YH2Rmj7-8OJTrP4H6WvggItcwSeoWNysWe25pXVxfAryGegqVr-q_FZtY766UosYomXh9U1113jKJtSJraWfho19fOEKEwNhPMJB0wRjnWy4zlLm_FZkjlcGTVVeu--wW2gcW3pMQCHLNslp4FkqZQyicv1-JOZUO4YKMlJuAp84TJzUHXfJMWOiNSXQ9G_oZ0JnnUwhPtUHi33Dd9CTCW4bhQOpADVV6GLBE9Fe5e6tTv-fgi1qjKUbM3Mhhd37WQFeBquDUg7An10FaPQO8LmkeCvjFvzQ9eIHMTyBsdg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Paratha
Bhatura Factory,Chole Bhature,28.649321,77.228099,Delhi,4.5,https://via.placeholder.com/400x300?text=No+Image,Chole Bhature
Ram Ladoo Point,Street Food,28.635876,77.215432,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdKcJjfyWXYfCdqRBPwpxnFDbrVaxLgxkYxuSQW8SY0HjVkizwzF8rCd4hPtgdv4wpiwJfK0WeJGEM77inAZEWewE3gYEGl5ip0UF8485EsqgC-mjySJdNvIjjtKlRpV2eBQ5GwkK7Hpqbsj1209Z9acYMGxOQi-XQ7Y-c8MER_LlHqkbQfb1Ap99LXAuXKfSrBSGBOshfPAwsLXwTthvJQYLnJ_Jw2NFEtmUq-u_OPuXI8HB3fnJ1L3GalmIM_S9_0OM87bXEl6XPACZvVbPtniAM2p63RtqcA6efd6W_5-51OV9TWBG_nbPU_JfHaxaoh7VIha-Uv5XJSBJwPML9OS4QAKPqTTD2vTltVMf93Vk_JisZ-vacfTcO1rFBe415CCBJgkLFZTTqq12GtHuHPrRhgaw8mOG63-1b4H4nM5onwN_EDhDw7sbre_WOX-7gk6rqiKvZ_98n4zvtB5zqK95weZTfYJ-jM6zUV_s9JwW2fYj0iSB5MwqxYkIJXN3rWcf3X3OxLXqbF6rxV7cxhZsG1stxnMi21JZkwMRdUhyCkCHK34QMG0GFHZq0rd_ZvEt4pfq2FIw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Kake Da Hotel,North Indian,28.635512,77.209543,Delhi,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfJG7SzFcsTi76ot8iHSNdlBVMW0vsSQwLHTeGfmfW-xg8wx9YrhN06608EH0_OFqgoMw2ggNkEQLNOZD1g0NSLDsbP1YRytFEGIRCJHDDnVWYd6V4Lsv54_zXzOmOUzLJ_Ki3MTsf-rzASuZt5QIFIN51K-_Uq02GnknMOMEa2wD6piosFrzVgXMJzWTZ5o4dcVHSNWrG1fNy1lKSoD6-PThuZ0xd_4nMfyboj_gSbyN0cdy5XUV4UPZIRnwhO0kQvxZB0THswemhWug3YDbZmvWdKIjo86Sa-vAtN7HX0g46KhZA&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Bittoo Tikki Wala,Street Food,28.683444,77.108667,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdV1v8EbckJ6ETGc9eqXeVeC4D8-e3UvnTy0CFK3cK-w2_l15PmQnIDdFhm9wxsXwr8SaxXddsa3NJY0Gu534nWbXYjcwHnX5sjLs7htywjfDKlQoltY_sm8xyJu9PeKdzkZ9reAyAuBpOq-t6AFrXoah_exiSXecepUwbmEt9dUvrt7SWKDev9zHfG2aHVHxPF7nmejTipEbNlWFJ-K-EPHih0UvNeKaTXAhViN5LwSwaZbh5Hs2sgRsN7A0t4TeLGCaHwtIelOdIUGvpq_RgU7AbiA0-35qhZEaSC9ebyyy4EoLqt17tkFiR_5cAopADsqjGbCvVMQ3a3WD8HD8oVWBrRvlHI7ntIqhi9hDF4Zw8vDzpgMGhMUTXLghtSVxbhK1sZecMgUqHw9Mub_7UQ-uPejpD0Oj1O0il9wnOgXOHNRjEYT1jZW_zSkXoVH5cCOuwwhpHyNZdxfnJOPx9hnZ5reGVQ0-ZgRTKuZfr3T54JKDs1m-d-b7MlYG8mXlXl7ei_kEvOFuf3Hm_bgfJoE_HlPCGndJnkx0rij-82TD8myrqrbr4o4vk0I54ufKFZ2g&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Other
Karim's Jama Masjid,North Indian,28.650480,77.233300,Delhi,4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdS9TBUZXhrVycmv8WRcZzYpnRUCy0p8s8yGK30ad1j-t45lLVFhXa6URT7wE7tb8FOc05PFCMFoqCrbezSQiydPaB88Seq-ccR60m4eAWbyfZIIJZXaCX_7rzytkq26456PEPMKHXYx_EwQ-EdXMAnELIHNNpqUATdCB1hBH3b5DHizMvfSPfm9X_ZPGKbTIviJ0i3bvvUBG2G-xIbB1KIjBJokQUeQDxU3Uqi1m1R9rbcW0TJ7UTpKwo9HG3mfhx2qo9e0h-TDR4QCoVq5JnqtPiU5PdUKJCkzJQM1WjCnnGDdPGg_aDFiBWc7ehzW0c_uLqkUuR0WhPcQXqFB8RYEUTRpG_DuzqPmDahuBVhHp8kkOOHgC4Su21JdbcikkBXY8LRF0AYEzeTDLqzE_f89i8Jb9fK8thixXofqq348Rlk1WWd04fRZ4_afZpKlqW_pbTpdvVqtawy6i_Eyf_sNxwMA_OA1OGLlK6-lkm6vUHKLHyxHHYG6uYt5twGHdtsxfJwtpfMAbtbAiBbqvpLeVOykcSZAKd9E7MSxTyysD0nCmgZOyLYuOpQVBo3NXwMbsFw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,North Indian
Andhra Biryani Corner,Biryani,28.633902,77.222112,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcuE6ZZLDYPA5UZHAJyaV0V9fxyB7Kc4xiJmKQffpWb-eE4R9SqwG1M2q34F51OOGR2xd9SG4kav3F6Oueg5FBoOzWFj9MwXGD00SWwyT4o1YXSdSuSlS_y-fyg3pu56zw1oRJG1v2eVFFtQ5-wZ_JyZWYucXz2BLUqABBYYBg9M9i9CeIQUnZeD3ptogYg8U-nqPSEfyjTZpfptjXXNojP5_llBxk6FAno9BIxNXquIBGHh0fdq3voE6HAi0Te4lLk0v4AymO3gDkNyfvprzJ3s9pW1SPtWX2kZw1o_xJWp_1lH6o&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,Biryani
